Provider,Inpatient_ClaimID_count,Inpatient_BeneID_nunique,Inpatient_InscClaimAmtReimbursed_sum,Inpatient_InscClaimAmtReimbursed_mean,Inpatient_InscClaimAmtReimbursed_std,Inpatient_InscClaimAmtReimbursed_max,Inpatient_DeductibleAmtPaid_sum,Inpatient_DeductibleAmtPaid_mean,Inpatient_ClaimDuration_mean,Inpatient_ClaimDuration_max,Inpatient_Age_mean,Inpatient_NumDiagnoses_mean,Inpatient_NumDiagnoses_max,Inpatient_NumProcedures_mean,Inpatient_NumProcedures_max,Inpatient_AttendingPhysician_nunique,Inpatient_OperatingPhysician_nunique,Inpatient_OtherPhysician_nunique,Inpatient_LengthOfStay_mean,Inpatient_LengthOfStay_max,Inpatient_ChronicCond_Alzheimer_mean,Inpatient_ChronicCond_Heartfailure_mean,Inpatient_ChronicCond_KidneyDisease_mean,Inpatient_ChronicCond_Cancer_mean,Inpatient_ChronicCond_ObstrPulmonary_mean,Inpatient_ChronicCond_Depression_mean,Inpatient_ChronicCond_Diabetes_mean,Inpatient_ChronicCond_IschemicHeart_mean,Inpatient_ChronicCond_Osteoporasis_mean,Inpatient_ChronicCond_rheumatoidarthritis_mean,Inpatient_ChronicCond_stroke_mean,Outpatient_ClaimID_count,Outpatient_BeneID_nunique,Outpatient_InscClaimAmtReimbursed_sum,Outpatient_InscClaimAmtReimbursed_mean,Outpatient_InscClaimAmtReimbursed_std,Outpatient_InscClaimAmtReimbursed_max,Outpatient_DeductibleAmtPaid_sum,Outpatient_DeductibleAmtPaid_mean,Outpatient_ClaimDuration_mean,Outpatient_ClaimDuration_max,Outpatient_Age_mean,Outpatient_NumDiagnoses_mean,Outpatient_NumDiagnoses_max,Outpatient_NumProcedures_mean,Outpatient_NumProcedures_max,Outpatient_AttendingPhysician_nunique,Outpatient_OperatingPhysician_nunique,Outpatient_OtherPhysician_nunique,Outpatient_ChronicCond_Alzheimer_mean,Outpatient_ChronicCond_Heartfailure_mean,Outpatient_ChronicCond_KidneyDisease_mean,Outpatient_ChronicCond_Cancer_mean,Outpatient_ChronicCond_ObstrPulmonary_mean,Outpatient_ChronicCond_Depression_mean,Outpatient_ChronicCond_Diabetes_mean,Outpatient_ChronicCond_IschemicHeart_mean,Outpatient_ChronicCond_Osteoporasis_mean,Outpatient_ChronicCond_rheumatoidarthritis_mean,Outpatient_ChronicCond_stroke_mean,Total_Claims,Total_Reimbursement,Avg_Reimbursement_Per_Claim,Inpatient_Outpatient_Ratio,Total_Unique_Beneficiaries,Claims_Per_Beneficiary,Avg_Chronic_Conditions_Inpatient,Avg_Chronic_Conditions_Outpatient,PotentialFraud
PRV54993,8.0,8.0,173800.0,21725.0,30645.053201361647,92000.0,8544.0,1068.0,7.75,16.0,67.625,7.875,10.0,1.0,4.0,7.0,4.0,0.0,7.75,16.0,0.375,0.875,0.25,0.375,0.625,0.75,0.625,0.75,0.375,0.25,0.25,45.0,40.0,12120.0,269.3333333333333,472.8703454821033,2100.0,40.0,0.8888888888888888,3.466666666666667,21.0,74.95555555555555,2.4,9.0,0.0,0.0,23.0,10.0,14.0,0.6,0.5777777777777777,0.4666666666666667,0.08888888888888889,0.35555555555555557,0.4666666666666667,0.8888888888888888,0.7555555555555555,0.3333333333333333,0.4222222222222222,0.08888888888888889,53.0,185920.0,3507.923866429459,0.17391304347826086,48.0,1.1041664366319923,5.5,5.044444444444443,0
PRV54995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6060.0,378.75,810.4474073004368,3300.0,130.0,8.125,1.6875,12.0,77.125,2.375,6.0,0.0,0.0,9.0,3.0,3.0,0.3125,0.625,0.5,0.125,0.3125,0.3125,0.6875,0.8125,0.1875,0.5,0.0625,16.0,6060.0,378.749763281398,0.0,16.0,0.9999993750003906,0.0,4.4375,0
PRV54997,5.0,5.0,32000.0,6400.0,4827.007354458869,15000.0,5340.0,1068.0,5.4,6.0,77.4,8.8,9.0,0.6,1.0,4.0,4.0,1.0,5.4,6.0,0.4,0.6,0.4,0.2,0.2,0.4,0.8,0.8,0.2,0.0,0.2,29.0,20.0,7770.0,267.9310344827586,459.95635903501625,1700.0,50.0,1.7241379310344827,2.1724137931034484,21.0,73.93103448275862,2.7241379310344827,8.0,0.0,0.0,14.0,4.0,13.0,0.5517241379310345,0.6896551724137931,0.10344827586206896,0.20689655172413793,0.3103448275862069,0.3448275862068966,0.5517241379310345,0.5862068965517241,0.20689655172413793,0.13793103448275862,0.0,34.0,39770.0,1169.7055383219003,0.16666666666666666,25.0,1.3599994560002175,4.2,3.689655172413793,0
PRV54998,59.0,51.0,530000.0,8983.050847457627,6919.466606470444,33000.0,61944.0,1068.0,6.6440677966101696,25.0,73.89830508474576,7.813559322033898,10.0,0.7796610169491526,4.0,1.0,1.0,1.0,6.6440677966101696,25.0,0.5423728813559322,0.7288135593220338,0.5423728813559322,0.2542372881355932,0.5084745762711864,0.559322033898305,0.7796610169491526,0.8813559322033898,0.288135593220339,0.3389830508474576,0.23728813559322035,148.0,83.0,33540.0,226.6216216216216,451.47461195909005,2800.0,440.0,2.972972972972973,2.560810810810811,21.0,77.33783783783784,2.581081081081081,9.0,0.0,0.0,23.0,15.0,17.0,0.43243243243243246,0.6756756756756757,0.38513513513513514,0.20945945945945946,0.39864864864864863,0.4594594594594595,0.6959459459459459,0.8378378378378378,0.4189189189189189,0.24324324324324326,0.0472972972972973,207.0,563540.0,2722.415327419549,0.3959731543624161,134.0,1.5447760041211938,5.661016949152542,4.804054054054054,1
PRV54999,3.0,3.0,40000.0,13333.333333333334,2309.401076758503,16000.0,3204.0,1068.0,14.333333333333334,34.0,73.33333333333333,8.333333333333334,9.0,0.6666666666666666,1.0,3.0,2.0,0.0,14.333333333333334,34.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,7.0,7.0,940.0,134.28571428571428,294.2706884744692,800.0,0.0,0.0,1.0,1.0,76.57142857142857,2.142857142857143,5.0,0.0,0.0,6.0,1.0,4.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.0,10.0,40940.0,4093.995906004094,0.375,10.0,0.9999990000010001,3.0,2.714285714285714,0
PRV55000,86.0,85.0,979300.0,11387.209302325582,11224.76040893658,49000.0,89712.0,1068.0,7.383720930232558,36.0,76.84883720930233,8.232558139534884,10.0,0.7790697674418605,4.0,30.0,27.0,11.0,7.383720930232558,36.0,0.4418604651162791,0.686046511627907,0.5348837209302325,0.22093023255813954,0.4069767441860465,0.4418604651162791,0.6976744186046512,0.8604651162790697,0.32558139534883723,0.29069767441860467,0.06976744186046512,678.0,626.0,186720.0,275.39823008849555,605.3267273064565,8300.0,1750.0,2.5811209439528024,2.4351032448377583,21.0,74.11061946902655,2.672566371681416,10.0,0.0,0.0,138.0,67.0,87.0,0.39823008849557523,0.5722713864306784,0.39085545722713866,0.16224188790560473,0.3230088495575221,0.3967551622418879,0.7138643067846607,0.7492625368731564,0.31563421828908556,0.28171091445427726,0.0855457227138643,764.0,1166020.0,1526.204168505181,0.12665684830633284,711.0,1.0745428822145868,4.976744186046511,4.389380530973452,0
PRV55001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,153.0,41400.0,262.0253164556962,462.7565695558482,3300.0,370.0,2.3417721518987342,2.1265822784810124,21.0,73.42405063291139,2.607594936708861,9.0,0.0,0.0,68.0,20.0,35.0,0.4177215189873418,0.5569620253164557,0.2911392405063291,0.14556962025316456,0.25949367088607594,0.37341772151898733,0.6835443037974683,0.7721518987341772,0.3227848101265823,0.3291139240506329,0.08860759493670886,158.0,41400.0,262.02529987181646,0.0,153.0,1.0326796710666881,0.0,4.2405063291139244,0
PRV55002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,93.0,27060.0,270.6,591.2165509362961,3300.0,440.0,4.4,2.26,21.0,71.46,2.53,9.0,0.0,0.0,30.0,10.0,24.0,0.54,0.59,0.41,0.15,0.33,0.45,0.73,0.75,0.29,0.36,0.11,100.0,27060.0,270.5999729400027,0.0,93.0,1.0752687015840106,0.0,4.71,0
PRV55003,5.0,5.0,55800.0,11160.0,11078.267012488912,28000.0,5340.0,1068.0,4.2,7.0,79.4,9.0,9.0,0.8,2.0,5.0,3.0,0.0,4.2,7.0,0.8,0.6,0.8,0.0,0.2,0.2,1.0,1.0,0.6,0.4,0.0,71.0,68.0,22050.0,310.5633802816901,597.8530333593548,3300.0,10.0,0.14084507042253522,3.0985915492957745,21.0,75.29577464788733,2.676056338028169,9.0,0.0,0.0,27.0,9.0,16.0,0.5070422535211268,0.5915492957746479,0.29577464788732394,0.14084507042253522,0.2676056338028169,0.4225352112676056,0.6338028169014085,0.7605633802816901,0.28169014084507044,0.16901408450704225,0.056338028169014086,76.0,77850.0,1024.3419704813195,0.06944444444444445,73.0,1.041095747795103,5.6000000000000005,4.126760563380281,0
PRV55004,3.0,3.0,38000.0,12666.666666666666,10016.652800877813,23000.0,2136.0,1068.0,5.333333333333333,9.0,65.0,7.333333333333333,9.0,1.6666666666666667,2.0,3.0,3.0,0.0,5.333333333333333,9.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,2396.0,989.0,665610.0,277.8005008347245,604.7720834482435,11000.0,7340.0,3.0634390651085144,2.461602671118531,21.0,73.70534223706177,2.639398998330551,10.0,0.0008347245409015025,1.0,22.0,20.0,19.0,0.4257095158597663,0.585559265442404,0.4565943238731219,0.15901502504173623,0.3363939899833055,0.4265442404006678,0.7061769616026711,0.7950751252086812,0.3126043405676127,0.33848080133555924,0.08263772954924875,2399.0,703610.0,293.2930375435888,0.0012515644555694619,992.0,2.418346749815053,6.0,4.624791318864775,1
PRV55005,56.0,56.0,500000.0,8928.57142857143,8234.864116243025,42000.0,58740.0,1068.0,6.125,36.0,76.08928571428571,7.767857142857143,10.0,0.5,2.0,2.0,2.0,0.0,6.125,36.0,0.39285714285714285,0.6607142857142857,0.5892857142857143,0.21428571428571427,0.4642857142857143,0.375,0.7857142857142857,0.9107142857142857,0.375,0.26785714285714285,0.14285714285714285,74.0,72.0,16780.0,226.75675675675674,437.6559858382177,3300.0,70.0,0.9459459459459459,2.2027027027027026,21.0,74.24324324324324,2.7567567567567566,9.0,0.0,0.0,42.0,5.0,17.0,0.4594594594594595,0.6891891891891891,0.44594594594594594,0.20270270270270271,0.2702702702702703,0.43243243243243246,0.7972972972972973,0.8243243243243243,0.25675675675675674,0.32432432432432434,0.04054054054054054,130.0,516780.0,3975.2304634438105,0.7466666666666667,128.0,1.015624920654303,5.178571428571429,4.743243243243244,0
PRV55006,3.0,3.0,19000.0,6333.333333333333,3511.8845842842466,10000.0,3204.0,1068.0,6.0,11.0,78.0,8.333333333333334,9.0,0.3333333333333333,1.0,2.0,1.0,1.0,6.0,11.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,38.0,38.0,18250.0,480.2631578947368,905.8264461241273,3300.0,140.0,3.6842105263157894,3.210526315789474,21.0,71.6842105263158,2.473684210526316,9.0,0.0,0.0,19.0,4.0,9.0,0.3684210526315789,0.5789473684210527,0.39473684210526316,0.15789473684210525,0.3157894736842105,0.39473684210526316,0.7894736842105263,0.7894736842105263,0.2894736842105263,0.34210526315789475,0.13157894736842105,41.0,37250.0,908.5363637716185,0.07692307692307693,41.0,0.9999997560976204,4.666666666666667,4.552631578947369,0
PRV55007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,3330.0,237.85714285714286,441.2077579942195,1600.0,0.0,0.0,2.4285714285714284,21.0,78.28571428571429,2.857142857142857,9.0,0.0,0.0,9.0,3.0,4.0,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.21428571428571427,0.42857142857142855,0.07142857142857142,14.0,3330.0,237.85697295930504,0.0,13.0,1.0769222485213472,0.0,4.357142857142858,0
PRV55010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,143.0,66400.0,229.75778546712803,507.31689035505553,3300.0,590.0,2.041522491349481,2.1038062283737022,21.0,76.4878892733564,2.6955017301038064,9.0,0.0,0.0,26.0,17.0,20.0,0.3806228373702422,0.6643598615916955,0.4083044982698962,0.2179930795847751,0.3044982698961938,0.4913494809688581,0.7024221453287197,0.698961937716263,0.27335640138408307,0.3494809688581315,0.10380622837370242,289.0,66400.0,229.75777751703194,0.0,143.0,2.0209788796518264,0.0,4.595155709342561,1
PRV55011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,13750.0,245.53571428571428,548.5614895271157,3300.0,250.0,4.464285714285714,1.5,21.0,74.32142857142857,2.5357142857142856,9.0,0.0,0.0,28.0,9.0,10.0,0.4642857142857143,0.4642857142857143,0.48214285714285715,0.21428571428571427,0.35714285714285715,0.4642857142857143,0.6071428571428571,0.625,0.3392857142857143,0.32142857142857145,0.07142857142857142,56.0,13750.0,245.53567044005882,0.0,54.0,1.0370368449931768,0.0,4.410714285714286,0
PRV55012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,69.0,19800.0,271.2328767123288,518.6492745731172,3300.0,330.0,4.52054794520548,1.917808219178082,21.0,75.05479452054794,2.3013698630136985,9.0,0.0,0.0,24.0,7.0,17.0,0.2602739726027397,0.589041095890411,0.4520547945205479,0.1506849315068493,0.3150684931506849,0.3698630136986301,0.6164383561643836,0.6438356164383562,0.3013698630136986,0.2602739726027397,0.0684931506849315,73.0,19800.0,271.23283955714527,0.0,69.0,1.0579708611636434,0.0,4.027397260273973,0
PRV55013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,78.0,17800.0,214.4578313253012,505.00725184855486,3300.0,550.0,6.626506024096385,3.3734939759036147,21.0,72.36144578313252,2.6265060240963853,10.0,0.0,0.0,49.0,10.0,27.0,0.5060240963855421,0.6024096385542169,0.5180722891566265,0.13253012048192772,0.26506024096385544,0.5060240963855421,0.7349397590361446,0.8072289156626506,0.25301204819277107,0.2891566265060241,0.12048192771084337,83.0,17800.0,214.45780548701137,0.0,78.0,1.064102427679176,0.0,4.734939759036145,0
PRV55016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,86.0,38140.0,261.2328767123288,550.7372994274428,3300.0,510.0,3.493150684931507,1.917808219178082,21.0,72.63698630136986,2.684931506849315,9.0,0.0,0.0,26.0,11.0,18.0,0.3835616438356164,0.5753424657534246,0.4383561643835616,0.1095890410958904,0.3082191780821918,0.4452054794520548,0.7123287671232876,0.8561643835616438,0.410958904109589,0.3219178082191781,0.13013698630136986,146.0,38140.0,261.2328588196672,0.0,86.0,1.697674221200672,0.0,4.691780821917808,0
PRV55018,63.0,60.0,612000.0,9714.285714285714,9367.80445828496,49000.0,67284.0,1068.0,6.2063492063492065,24.0,74.5079365079365,8.031746031746032,10.0,0.7142857142857143,3.0,2.0,2.0,0.0,6.158730158730159,24.0,0.5396825396825397,0.6984126984126984,0.6825396825396826,0.14285714285714285,0.47619047619047616,0.5396825396825397,0.8571428571428571,0.873015873015873,0.3492063492063492,0.3492063492063492,0.1111111111111111,12.0,12.0,3940.0,328.3333333333333,848.879832306652,3000.0,0.0,0.0,2.8333333333333335,21.0,77.41666666666667,2.25,5.0,0.0,0.0,8.0,1.0,2.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.0,75.0,615940.0,8212.532238329035,4.846153846153846,72.0,1.0416665219907608,5.619047619047619,3.583333333333334,1
PRV55019,158.0,133.0,1828300.0,11571.518987341773,11270.242039981422,57000.0,167676.0,1068.0,6.822784810126582,29.0,74.5632911392405,8.145569620253164,10.0,0.7784810126582279,4.0,3.0,3.0,0.0,6.822784810126582,29.0,0.47468354430379744,0.6708860759493671,0.5886075949367089,0.189873417721519,0.5126582278481012,0.4430379746835443,0.7721518987341772,0.8291139240506329,0.41139240506329117,0.3291139240506329,0.16455696202531644,127.0,101.0,28720.0,226.14173228346456,456.4946621571032,3300.0,150.0,1.1811023622047243,2.0393700787401574,21.0,74.10236220472441,2.220472440944882,9.0,0.0,0.0,50.0,17.0,22.0,0.4251968503937008,0.6062992125984252,0.36220472440944884,0.08661417322834646,0.25196850393700787,0.44881889763779526,0.7401574803149606,0.8110236220472441,0.33858267716535434,0.3858267716535433,0.12598425196850394,285.0,1857020.0,6515.859420496161,1.234375,234.0,1.2179486658996297,5.38607594936709,4.582677165354331,1
PRV55022,76.0,67.0,705000.0,9276.315789473685,9731.87023370195,57000.0,80100.0,1068.0,6.197368421052632,36.0,75.76315789473684,8.052631578947368,10.0,0.5921052631578947,2.0,3.0,4.0,0.0,6.197368421052632,36.0,0.5526315789473685,0.6578947368421053,0.5526315789473685,0.21052631578947367,0.42105263157894735,0.4605263157894737,0.8026315789473685,0.881578947368421,0.4868421052631579,0.3815789473684211,0.11842105263157894,61.0,59.0,11850.0,194.2622950819672,443.9912124370385,3300.0,240.0,3.9344262295081966,2.377049180327869,21.0,76.55737704918033,2.7049180327868854,9.0,0.0,0.0,33.0,7.0,22.0,0.4098360655737705,0.5901639344262295,0.36065573770491804,0.09836065573770492,0.36065573770491804,0.32786885245901637,0.7540983606557377,0.8032786885245902,0.39344262295081966,0.4098360655737705,0.11475409836065574,137.0,716850.0,5232.481369891871,1.2258064516129032,126.0,1.0873015010078173,5.526315789473684,4.622950819672132,1
PRV55023,34.0,29.0,408000.0,12000.0,10525.58211159263,57000.0,34176.0,1068.0,8.794117647058824,36.0,71.44117647058823,8.382352941176471,10.0,0.6764705882352942,3.0,2.0,2.0,1.0,8.794117647058824,36.0,0.4117647058823529,0.7058823529411765,0.7647058823529411,0.3235294117647059,0.5882352941176471,0.5588235294117647,0.9411764705882353,0.7058823529411765,0.47058823529411764,0.35294117647058826,0.17647058823529413,30.0,28.0,12150.0,405.0,609.271752968671,2500.0,0.0,0.0,3.033333333333333,21.0,72.93333333333334,2.466666666666667,9.0,0.0,0.0,12.0,6.0,10.0,0.5333333333333333,0.6,0.4,0.16666666666666666,0.43333333333333335,0.26666666666666666,0.6333333333333333,0.7,0.23333333333333334,0.23333333333333334,0.2,64.0,420150.0,6564.842724243324,1.096774193548387,57.0,1.1228068205602069,6.000000000000001,4.4,0
PRV55024,3.0,3.0,18000.0,6000.0,1732.0508075688772,8000.0,3204.0,1068.0,3.0,5.0,70.0,9.333333333333334,10.0,0.6666666666666666,2.0,3.0,1.0,0.0,3.0,5.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,43.0,42.0,14980.0,348.3720930232558,644.5409227562046,3300.0,170.0,3.953488372093023,3.046511627906977,21.0,73.74418604651163,2.6744186046511627,10.0,0.0,0.0,37.0,9.0,19.0,0.46511627906976744,0.5581395348837209,0.6046511627906976,0.23255813953488372,0.32558139534883723,0.5348837209302325,0.8837209302325582,0.7906976744186046,0.3953488372093023,0.37209302325581395,0.09302325581395349,46.0,32980.0,716.9563658790508,0.06818181818181818,45.0,1.0222219950617788,5.666666666666666,5.255813953488372,0
PRV55026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,239.0,76910.0,282.75735294117646,544.7624892441034,3300.0,810.0,2.9779411764705883,2.3419117647058822,21.0,73.15073529411765,2.7279411764705883,9.0,0.0,0.0,124.0,43.0,76.0,0.4007352941176471,0.6654411764705882,0.4338235294117647,0.1213235294117647,0.29044117647058826,0.43014705882352944,0.7279411764705882,0.7389705882352942,0.33455882352941174,0.2977941176470588,0.07720588235294118,272.0,76910.0,282.75734254568596,0.0,239.0,1.1380752661893194,0.0,4.518382352941177,0
PRV55027,13.0,13.0,152000.0,11692.307692307691,14285.100719424505,57000.0,13884.0,1068.0,6.230769230769231,23.0,67.84615384615384,8.307692307692308,10.0,0.6923076923076923,2.0,9.0,5.0,1.0,6.230769230769231,23.0,0.38461538461538464,0.6923076923076923,0.46153846153846156,0.15384615384615385,0.46153846153846156,0.5384615384615384,0.7692307692307693,0.7692307692307693,0.46153846153846156,0.23076923076923078,0.23076923076923078,143.0,134.0,39990.0,279.65034965034965,550.1656761829811,3300.0,450.0,3.1468531468531467,2.6713286713286712,21.0,75.7132867132867,2.6223776223776225,9.0,0.0,0.0,60.0,26.0,37.0,0.43356643356643354,0.5524475524475524,0.4755244755244755,0.14685314685314685,0.2867132867132867,0.46853146853146854,0.8321678321678322,0.6923076923076923,0.34965034965034963,0.26573426573426573,0.0979020979020979,156.0,191990.0,1230.7050493137788,0.09027777777777778,147.0,1.061224417603781,5.153846153846154,4.601398601398601,1
PRV55028,20.0,17.0,198800.0,9940.0,11032.411579666428,51000.0,20292.0,1068.0,7.7,19.0,73.0,8.35,10.0,0.7,3.0,1.0,1.0,0.0,7.7,19.0,0.45,0.8,0.7,0.2,0.75,0.4,0.85,0.9,0.5,0.45,0.25,203.0,82.0,42990.0,211.77339901477833,391.95221960999436,3300.0,490.0,2.413793103448276,1.7684729064039408,21.0,71.66009852216749,2.458128078817734,10.0,0.0,0.0,10.0,6.0,10.0,0.43349753694581283,0.6108374384236454,0.4236453201970443,0.1625615763546798,0.5024630541871922,0.39408866995073893,0.7881773399014779,0.729064039408867,0.3251231527093596,0.37438423645320196,0.09852216748768473,223.0,241790.0,1084.260041064572,0.09803921568627451,99.0,2.252525024997472,6.25,4.842364532019705,0
PRV55029,14.0,14.0,135000.0,9642.857142857143,5555.415138640618,22000.0,13884.0,1068.0,5.285714285714286,12.0,77.57142857142857,8.071428571428571,9.0,0.8571428571428571,2.0,10.0,6.0,1.0,5.285714285714286,12.0,0.42857142857142855,0.7857142857142857,0.5714285714285714,0.2857142857142857,0.5,0.5,0.7857142857142857,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.14285714285714285,241.0,195.0,89000.0,369.29460580912865,719.5090342349995,3300.0,390.0,1.6182572614107884,2.5269709543568464,21.0,73.2448132780083,2.4107883817427385,9.0,0.0,0.0,89.0,23.0,67.0,0.4107883817427386,0.6390041493775933,0.44813278008298757,0.16597510373443983,0.3070539419087137,0.4315352697095436,0.7261410788381742,0.7800829875518672,0.3278008298755187,0.33195020746887965,0.08713692946058091,255.0,224000.0,878.4313381007319,0.05785123966942149,209.0,1.2200956354021226,5.428571428571429,4.655601659751037,0
PRV55030,73.0,56.0,725000.0,9931.506849315068,9787.078736674652,57000.0,74760.0,1068.0,6.917808219178082,25.0,75.68493150684931,8.63013698630137,10.0,0.7123287671232876,3.0,1.0,1.0,0.0,6.917808219178082,25.0,0.5205479452054794,0.8356164383561644,0.6164383561643836,0.273972602739726,0.6164383561643836,0.5068493150684932,0.7671232876712328,0.8767123287671232,0.3835616438356164,0.4383561643835616,0.1095890410958904,238.0,190.0,57900.0,243.27731092436974,533.4041765876766,3300.0,600.0,2.5210084033613445,3.0210084033613445,21.0,73.6218487394958,2.726890756302521,10.0,0.0,0.0,78.0,29.0,46.0,0.41596638655462187,0.5210084033613446,0.4789915966386555,0.13445378151260504,0.2857142857142857,0.40756302521008403,0.7478991596638656,0.7815126050420168,0.3445378151260504,0.3319327731092437,0.12184873949579832,311.0,782900.0,2517.363263107291,0.3054393305439331,246.0,1.2642275908850573,5.945205479452055,4.57142857142857,1
PRV55031,4.0,4.0,41000.0,10250.0,6075.908711186061,19000.0,4272.0,1068.0,6.75,7.0,79.0,8.0,10.0,0.75,2.0,3.0,2.0,1.0,6.75,7.0,0.75,1.0,1.0,0.0,0.75,0.75,1.0,1.0,0.25,0.5,0.25,28.0,26.0,4300.0,153.57142857142858,255.11383495033897,1100.0,0.0,0.0,3.142857142857143,21.0,70.35714285714286,2.4285714285714284,8.0,0.0,0.0,23.0,5.0,9.0,0.39285714285714285,0.5,0.2857142857142857,0.03571428571428571,0.10714285714285714,0.42857142857142855,0.6428571428571429,0.75,0.2857142857142857,0.21428571428571427,0.03571428571428571,32.0,45300.0,1415.6245576173255,0.13793103448275862,30.0,1.0666663111112296,7.25,3.6785714285714284,0
PRV55032,1.0,1.0,5000.0,5000.0,0.0,5000.0,1068.0,1068.0,2.0,2.0,76.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,15340.0,438.2857142857143,856.4272082466845,3300.0,670.0,19.142857142857142,1.8285714285714285,21.0,76.14285714285714,2.4,8.0,0.0,0.0,17.0,9.0,5.0,0.37142857142857144,0.6285714285714286,0.45714285714285713,0.11428571428571428,0.22857142857142856,0.2571428571428571,0.6285714285714286,0.7714285714285715,0.4,0.2571428571428571,0.14285714285714285,36.0,20340.0,564.9998430555991,0.027777777777777776,36.0,0.9999997222222993,5.0,4.257142857142857,0
